country,company_name,stock_code,mapping_status,matched_name,evidence_type,source_1,source_2,source_3,confidence_or_score,notes
USA,NAUTILUS,,needs_review,,current_mapping_row,,,,0.0,
USA,NCS MULTISTAGE HOLDINGS,NCSM,mapped_exact_normalized,"NCS Multistage Holdings, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,NET 1 UEPS TECHNOLOGIES,,needs_review,,current_mapping_row,,,,0.0,
USA,OWENS & MINOR,,needs_review,,current_mapping_row,,,,0.0,
USA,PARATEK PHARMACEUTICALS,,needs_review,,current_mapping_row,,,,0.0,
USA,POTBELLY,,needs_review,,current_mapping_row,,,,0.0,
USA,SIENTRA,,needs_review,,current_mapping_row,,,,0.0,
USA,SUPERIOR INDUSTRIES,,needs_review,,current_mapping_row,,,,0.0,
USA,UBIQUITI NETWORKS,,needs_review,,current_mapping_row,,,,0.0,
USA,ULTRA PETROLEUM,,needs_review,,current_mapping_row,,,,0.0,
TAIWAN,FUSHENG PRECISION,6670,verified_tw_current_round7,"FuSheng Precision Co., Ltd.",current_mapping_row,"Round7 current-code discovery: Yahoo Finance search matched `FuSheng Precision Co., Ltd.`/6670.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: FSP | 復盛應用 | 復盛應用科技股份有限公司",,,1.0000,
TAIWAN,NAN PAO RESINS CHEMICAL,4766,verified_tw_reference_fuzzy,NAN PAO,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9204,
TAIWAN,NEWMAX TECHNOLOGY CO,3630,verified_tw_reference_fuzzy,NEWMAX,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9253,
TAIWAN,UNION BANK OF TAIWAN,2838,verified_tw_current_round7,Union Bank of Taiwan,current_mapping_row,Round7 current-code discovery: Yahoo Finance search matched `Union Bank of Taiwan`/2838.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: UBOT | 聯邦商業銀行股份有限公司 | 聯邦銀,,,1.0000,
TAIWAN,CHUNG HSIN ELEC & MACH,1513,verified_tw_yahoo_google_round8,Chung-Hsin Electric & Machinery Mfg. Corp. / 中興電,current_mapping_row,Round8 Yahoo Finance query: Chung Hsin Electric Machinery -> 1513.TW,,,0.99,
TAIWAN,LEXTAR ELECTRONICS CORP,3698,verified_tw_historical_round7,Lextar,current_mapping_row,Round7 official historical delisted source: TWSE EN suspendListing official delist_date=2021/01/06,,,1.0000,
TAIWAN,SENAO INTERNATIONAL CO,2450,verified_tw_reference_fuzzy,SENAO,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9163,
TAIWAN,ZENG HSING INDUSTRIAL CO,1558,verified_tw_reference_fuzzy,ZENG HSING,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9376,
USA,1LIFE HEALTHCARE,,needs_review,,current_mapping_row,,,,0.0,
USA,ACCEL ENTERTAINMENT A1,,needs_review,,current_mapping_row,,,,0.0,
USA,ACM RESEARCH A,ACMR,mapped_exact_normalized,"ACM Research, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ADAPTIVE BIOTECHNOLOGIES,ADPT,mapped_exact_normalized,Adaptive Biotechnologies Corp,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ADESTO TECHNOLOGIES,,needs_review,,current_mapping_row,,,,0.0,
USA,AKERO THERAPEUTICS,,needs_review,,current_mapping_row,,,,0.0,
USA,AMERANT BANCORP A,AMTB,mapped_exact_normalized,Amerant Bancorp Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,APREA THERAPEUTICS,APRE,mapped_exact_normalized,"Aprea Therapeutics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ARCTURUS THERAPEUTIC(US),,needs_review,,current_mapping_row,,,,0.0,
USA,ARCUTIS BIOTHERAPEUTICS,ARQT,mapped_exact_normalized,"Arcutis Biotherapeutics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ATHERSYS,,needs_review,,current_mapping_row,,,,0.0,
USA,ATRECA A,,needs_review,,current_mapping_row,,,,0.0,
USA,BANK FIRST CORPORATION,BFC,mapped_exact_normalized,Bank First Corp,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BEAM THERAPEUTICS,BEAM,mapped_exact_normalized,Beam Therapeutics Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BELLRING BRANDS A,BRBR,mapped_exact_normalized,"BELLRING BRANDS, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BIOXCEL THERAPEUTICS,BTAI,mapped_exact_normalized,"BioXcel Therapeutics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BLACK DIAMOND THERAPEUT,,needs_review,,current_mapping_row,,,,0.0,
USA,BROADMARK REALTY CAPITAL,,needs_review,,current_mapping_row,,,,0.0,
USA,CADIZ INC,CDZI,mapped_exact_normalized,CADIZ INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CALIX,CALX,mapped_exact_normalized,"CALIX, INC",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CASTLE BIOSCIENCES,CSTL,mapped_exact_normalized,CASTLE BIOSCIENCES INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CATASYS,,needs_review,,current_mapping_row,,,,0.0,
USA,CEL-SCI CORP,CVM,mapped_exact_normalized,CEL SCI CORP,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CINCINNATI BELL,,needs_review,,current_mapping_row,,,,0.0,
USA,CO DIAGNOSTIC,,needs_review,,current_mapping_row,,,,0.0,
USA,CONSTELLATION PHARMA,,needs_review,,current_mapping_row,,,,0.0,
USA,CORBUS PHARMACEUTICALS,CRBP,mapped_exact_normalized,"Corbus Pharmaceuticals Holdings, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CORTEXYME,,needs_review,,current_mapping_row,,,,0.0,
USA,CROSSFIRST BANKSHARES,,needs_review,,current_mapping_row,,,,0.0,
USA,CUE BIOPHARMA,CUE,mapped_exact_normalized,"Cue Biopharma, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,DORIAN LPG,LPG,mapped_exact_normalized,DORIAN LPG LTD.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,FREEDOM HOLDING,FRHC,mapped_exact_normalized,Freedom Holding Corp.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,IGM BIOSCIENCES,,needs_review,,current_mapping_row,,,,0.0,
USA,IMMUNOVANT,IMVT,mapped_exact_normalized,"Immunovant, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,INOVIO PHARMACEUTICALS,INO,mapped_exact_normalized,"INOVIO PHARMACEUTICALS, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,INSEEGO CORP,INSG,mapped_exact_normalized,INSEEGO CORP.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,JETBLUE AIRWAYS CORP,JBLU,mapped_exact_normalized,JETBLUE AIRWAYS CORP,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,KADMON HOLDINGS,,needs_review,,current_mapping_row,,,,0.0,
USA,KALA PHARMECUTICAL,,needs_review,,current_mapping_row,,,,0.0,
USA,KARUNA THERAPEUTICS,,needs_review,,current_mapping_row,,,,0.0,
USA,KORU MEDICAL SYSTEMS,KRMD,mapped_exact_normalized,"KORU Medical Systems, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,MERSANA THERAPEUTICS,,needs_review,,current_mapping_row,,,,0.0,
USA,MERUS BV (US),,needs_review,,current_mapping_row,,,,0.0,
USA,MOLECULAR TEMPLATES,,needs_review,,current_mapping_row,,,,0.0,
USA,NEOLEUKIN THERAPEUTICS,,needs_review,,current_mapping_row,,,,0.0,
USA,NEOPHOTONICS,,needs_review,,current_mapping_row,,,,0.0,
USA,NEXTCURE,NXTC,mapped_exact_normalized,"NextCure, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ORION ENGINEERED CARBONS,,needs_review,,current_mapping_row,,,,0.0,
USA,PAE A,,needs_review,,current_mapping_row,,,,0.0,
USA,PASSAGE BIO,PASG,mapped_exact_normalized,"Passage BIO, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,PHATHOM PHARMACEUTICALS,PHAT,mapped_exact_normalized,"Phathom Pharmaceuticals, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,PING IDENTITY HOLDING,,needs_review,,current_mapping_row,,,,0.0,
USA,PRECISION BIOSCIENCES,DTIL,mapped_exact_normalized,PRECISION BIOSCIENCES INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,PROGYNY,PGNY,mapped_exact_normalized,"Progyny, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,PROVENTION BIO,,needs_review,,current_mapping_row,,,,0.0,
USA,RANPAK HOLDINGS A,PACK,mapped_exact_normalized,Ranpak Holdings Corp.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,RELMADA THERAPEUTICS,RLMD,mapped_exact_normalized,"RELMADA THERAPEUTICS, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,REPLIMUNE GROUP,REPL,mapped_exact_normalized,"Replimune Group, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SCHRODINGER,SDGR,mapped_exact_normalized,"Schrodinger, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SI BONE INC,SIBN,mapped_exact_normalized,"SI-BONE, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SMILEDIRECTCLUB A,,needs_review,,current_mapping_row,,,,0.0,
USA,SOLARWINDS CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,SPRINGWORKS THERAPEUTICS,,needs_review,,current_mapping_row,,,,0.0,
USA,SPROUT SOCIAL A,SPT,mapped_exact_normalized,"Sprout Social, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,THE MEET GROUP,,needs_review,,current_mapping_row,,,,0.0,
USA,VAPOTHERM,,needs_review,,current_mapping_row,,,,0.0,
USA,VERASTEM,VSTM,mapped_exact_normalized,"Verastem, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,VIRGIN GALACTIC HLDGS,,needs_review,,current_mapping_row,,,,0.0,
USA,VIRNETX HOLDING,VHC,mapped_exact_normalized,VirnetX Holding Corp,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,XBIOTECH,XBIT,mapped_exact_normalized,XBiotech Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,XENON PHARMACEUTICALS,XENE,mapped_exact_normalized,Xenon Pharmaceuticals Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,AKORN,,needs_review,,current_mapping_row,,,,0.0,
USA,ALPHA & OMEGA SEMICONDUC,,needs_review,,current_mapping_row,,,,0.0,
USA,ALTISOURCE PORTFOLIO SOL,,needs_review,,current_mapping_row,,,,0.0,
USA,ANWORTH MORTGAGE ASSET,,needs_review,,current_mapping_row,,,,0.0,
USA,ARLO TECHNOLOGIES,ARLO,mapped_exact_normalized,"Arlo Technologies, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ASHFORD HOSPITALITY TRST,,needs_review,,current_mapping_row,,,,0.0,
USA,AT HOME GROUP,,needs_review,,current_mapping_row,,,,0.0,
USA,BBX CAPITAL A,BBXIB,mapped_exact_normalized,"BBX Capital, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BEAZER HOMES USA,BZH,mapped_exact_normalized,BEAZER HOMES USA INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BERRY CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,BRAEMAR HOTELS & RESORTS,BHR,mapped_exact_normalized,Braemar Hotels & Resorts Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BRIGGS & STRATTON,,needs_review,,current_mapping_row,,,,0.0,
USA,CALERES,CAL,mapped_exact_normalized,CALERES INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CALIFORNIA RESOURCES,CRC,mapped_exact_normalized,California Resources Corp,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CARTER BANK & TRUST,,needs_review,,current_mapping_row,,,,0.0,
USA,CEDAR REALTY TRUST,CDR-PB,mapped_exact_normalized,"CEDAR REALTY TRUST, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CHUY'S HOLDINGS,,needs_review,,current_mapping_row,,,,0.0,
USA,CIRCOR INTERNATIONAL,,needs_review,,current_mapping_row,,,,0.0,
USA,CONN'S,,needs_review,,current_mapping_row,,,,0.0,
USA,CONSOL ENERGY (NEW),,needs_review,,current_mapping_row,,,,0.0,
USA,COOPER STANDARD HOLDING,CPS,mapped_exact_normalized,Cooper-Standard Holdings Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,COREPOINT LODGING,,needs_review,,current_mapping_row,,,,0.0,
USA,CURO GROUP HOLDINGS CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,CYCLERION THERAPEUTICS,CYCN,mapped_exact_normalized,"Cyclerion Therapeutics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,DEL TACO RESTAURANTS,,needs_review,,current_mapping_row,,,,0.0,
USA,DONNELLEY FIN SOLUTIONS,,needs_review,,current_mapping_row,,,,0.0,
USA,EMERALD HOLDING,EEX,mapped_exact_normalized,"Emerald Holding, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ENTERCOM COMMU CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,EXANTAS CAPITAL CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,EXTERRAN CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,FARMER BROS CO,,needs_review,,current_mapping_row,,,,0.0,
USA,FUNKO A,FNKO,mapped_exact_normalized,"Funko, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,GAMCO INVESTORS A,,needs_review,,current_mapping_row,,,,0.0,
USA,GOGO INC,GOGO,mapped_exact_normalized,Gogo Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,GOLDEN ENTERTAINMENT,,needs_review,,current_mapping_row,,,,0.0,
USA,GRAN TIERRA ENERGY,GTE,mapped_exact_normalized,GRAN TIERRA ENERGY INC.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,GREEN PLAINS,GPRE,mapped_exact_normalized,Green Plains Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,GREENHILL & CO,,needs_review,,current_mapping_row,,,,0.0,
USA,HAMILTON BEACH BRANDS A,HBB,mapped_exact_normalized,Hamilton Beach Brands Holding Co,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,HERSHA HOSPITALITY TRUST,,needs_review,,current_mapping_row,,,,0.0,
USA,HOUGHTON MIFFLIN,,needs_review,,current_mapping_row,,,,0.0,
USA,KOPPERS HOLDINGS INC,KOP,mapped_exact_normalized,Koppers Holdings Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,LAREDO PETROLEUM,,needs_review,,current_mapping_row,,,,0.0,
USA,LUMBER LIQUIDATORS,,needs_review,,current_mapping_row,,,,0.0,
USA,LYDALL,,needs_review,,current_mapping_row,,,,0.0,
USA,MASTERCRAFT BOAT HLDGS,,needs_review,,current_mapping_row,,,,0.0,
USA,MODINE MANUFACTURING CO,MOD,mapped_exact_normalized,MODINE MANUFACTURING CO,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,MOTORCAR PART OF AMERICA,,needs_review,,current_mapping_row,,,,0.0,
USA,NABORS INDUSTRIES,NBR,mapped_exact_normalized,NABORS INDUSTRIES LTD,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,NACCO INDUSTRIES A (NEW),NC,mapped_exact_normalized,NACCO INDUSTRIES INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,NEW SENIOR INV GRP,,needs_review,,current_mapping_row,,,,0.0,
USA,NEWPARK RESOURCES,,needs_review,,current_mapping_row,,,,0.0,
USA,OASIS PETROLEUM,,needs_review,,current_mapping_row,,,,0.0,
USA,ON DECK CAPITAL,,needs_review,,current_mapping_row,,,,0.0,
USA,PARTY CITY HOLDCO,,needs_review,,current_mapping_row,,,,0.0,
USA,PENNEY (J C) COMPANY,,needs_review,,current_mapping_row,,,,0.0,
USA,PENNSYLVANIA REIT,,needs_review,,current_mapping_row,,,,0.0,
USA,PZENA INVESTMENT MGMT A,,needs_review,,current_mapping_row,,,,0.0,
USA,QUAD GRAPHICS A,QUAD,mapped_exact_normalized,"Quad/Graphics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,RAYONIER ADV MATERIALS,,needs_review,,current_mapping_row,,,,0.0,
USA,RED ROBIN GOURMET BURGER,,needs_review,,current_mapping_row,,,,0.0,
USA,RETAIL VALUE,,needs_review,,current_mapping_row,,,,0.0,
USA,SM ENERGY,SM,mapped_exact_normalized,SM Energy Co,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,SOLID BIOSCIENCES INC,SLDB,mapped_exact_normalized,Solid Biosciences Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,TEAM,TISI,mapped_exact_normalized,TEAM INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,TIMKENSTEEL CORP,,needs_review,,current_mapping_row,,,,0.0,
USA,TITAN MACHINERY,TITN,mapped_exact_normalized,Titan Machinery Inc.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,UNIFI,UFI,mapped_exact_normalized,UNIFI INC,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,UNIVERSAL LOGIS HLDGS,,needs_review,,current_mapping_row,,,,0.0,
USA,VALARIS A,VAL,mapped_exact_normalized,Valaris Ltd,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,VENATOR MATERIALS,,needs_review,,current_mapping_row,,,,0.0,
USA,VERA BRADLEY,VRA,mapped_exact_normalized,"Vera Bradley, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,VSE CORP,VSEC,mapped_exact_normalized,VSE CORP,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,WASHINGTON PRIME GROUP,,needs_review,,current_mapping_row,,,,0.0,
USA,WESTERN ASSET MTG CPTL,,needs_review,,current_mapping_row,,,,0.0,
TAIWAN,ADLINK TECHNOLOGY,6166,verified_tw_reference_fuzzy,ADLINK,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9253,
TAIWAN,ASROCK,3515,mapped_exact_normalized,ASROCK,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,GLOBAL LIGHTING TECH,4935,verified_tw_current_round7,Global Lighting Technologies Inc.,current_mapping_row,Round7 current-code discovery: Yahoo Finance search matched `Global Lighting Technologies Inc.`/4935.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: GLT | 茂林-KY | 茂林光電科技(開曼)股份有限公司,,,1.0000,
TAIWAN,HOTAI FINANCE,6592,mapped_exact_normalized,HOTAI FINANCE,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,INNODISK CORP,5289,mapped_exact_normalized,Innodisk,current_mapping_row,FinLab company_basic_info:英文簡稱,,,1.0,
TAIWAN,LITE-ON SEMICONDUCTOR,5305,verified_tw_historical_round8,Lite-On Semiconductor Corp. / 敦南,current_mapping_row,Round8 Yahoo/Google historical quote: Lite-On Semiconductor 5305.TW; delisted,,,0.99,
TAIWAN,MARKETECH INTL CORP,6196,verified_tw_yahoo_google_round8,Marketech International Corp. / 帆宣,current_mapping_row,Round8 Yahoo Finance query: Marketech International -> 6196.TW,,,0.99,
TAIWAN,TAISUN ENTERPRISE CO,1218,verified_tw_reference_fuzzy,TAISUN,current_mapping_row,FinLab company_basic_info:英文簡稱,,,0.9253,
TAIWAN,QST INTERNATIONAL CORP,8349,verified_tw_current_round7,QST International Corp.,current_mapping_row,Round7 current-code discovery: Yahoo Finance search matched `QST International Corp.`/8349.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: QST | 恒耀國際 | 恒耀國際股份有限公司,,,1.0000,
USA,ACADEMY SPORTS & OUTDOOR,,needs_review,,current_mapping_row,,,,0.0,
USA,ADAPTHEALTH A,AHCO,mapped_exact_normalized,AdaptHealth Corp.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ALIGOS THERAPEUTICS,ALGS,mapped_exact_normalized,"Aligos Therapeutics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ALLEGRO MICROSYSTEMS,ALGM,mapped_exact_normalized,"ALLEGRO MICROSYSTEMS, INC.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,AMERICAN WELL CORP,AMWL,mapped_exact_normalized,American Well Corp,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,APPHARVEST,,needs_review,,current_mapping_row,,,,0.0,
USA,APRIA,,needs_review,,current_mapping_row,,,,0.0,
USA,ARRAY TECHNOLOGIES,ARRY,mapped_exact_normalized,"Array Technologies, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,ASPIRA WOMENS HEALTH,,needs_review,,current_mapping_row,,,,0.0,
USA,ATEA PHARMACEUTICALS,AVIR,mapped_exact_normalized,"Atea Pharmaceuticals, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,AUDACY,,needs_review,,current_mapping_row,,,,0.0,
USA,AVID BIOSERVICES,,needs_review,,current_mapping_row,,,,0.0,
USA,AVID TECHNOLOGY,,needs_review,,current_mapping_row,,,,0.0,
USA,BIOATLA,BCAB,mapped_exact_normalized,"BioAtla, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BIONANO GENOMICS,BNGO,mapped_exact_normalized,"Bionano Genomics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BLINK CHARGING,BLNK,mapped_exact_normalized,Blink Charging Co.,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BOLT BIOTHERAPEUTICS,BOLT,mapped_exact_normalized,"Bolt Biotherapeutics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BROADSTONE NET LEASE A,BNL,mapped_exact_normalized,"Broadstone Net Lease, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,BTRS HOLDINGS,,needs_review,,current_mapping_row,,,,0.0,
USA,C3 AI A,AI,mapped_exact_normalized,"C3.ai, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,C4 THERAPEUTICS,CCCC,mapped_exact_normalized,"C4 Therapeutics, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CAMBIUM NETWORKS,CMBMF,mapped_exact_normalized,Cambium Networks Corp,current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CANOO,,needs_review,,current_mapping_row,,,,0.0,
USA,CARLOTZ A,,needs_review,,current_mapping_row,,,,0.0,
USA,CEREVEL THERAP HLDGS,,needs_review,,current_mapping_row,,,,0.0,
USA,CERTARA,CERT,mapped_exact_normalized,"Certara, Inc.",current_mapping_row,SEC company_tickers_exchange,,,1.0,
USA,CHIMERIX,CMRX,verified_us_web_high_confidence,"Chimerix, Inc.",current_mapping_row,web_verified_round2:https://ir.chimerix.com/?field_nir_sec_form_group_target_id%5B476%5D=476&field_nir_sec_date_filed_value=&items_per_page=50&promote=All&mobile=1&field_nir_event_start_date_value_2=now&sort_order=ASC&field_nir_event_start_date_value_1=-8%20hours&field_nir_sec_cik_target_id=&items_per_page_toggle=1&order=field_nir_sec_description&sort=asc&&&page=2%2C0%2C0,,,0.98,
