country,company_name,stock_code,matched_name,mapping_source,mapping_score,mapping_status,is_verified_mapping,universe_match,universe_checked,backtest_ready_mapping
TAIWAN,HEY SONG CORP,1234,HEY SONG,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ICHIA TECHNOLOGIES,2402,ICHIA,FinLab company_basic_info:英文簡稱,0.9178,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,NATIONAL PETROLEUM CO,9937,"National Petroleum Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `National Petroleum Co., Ltd.`/9937.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: NPC | 全國 | 全國加油站股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,ACUSHNET HOLDINGS,GOLF,Acushnet Holdings Corp.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ANAPTYSBIO,ANAB,"ANAPTYSBIO, INC",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,AXCELIS TECHNOLOGIES,ACLS,AXCELIS TECHNOLOGIES INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,BAR HARBOR BANKSHARES,BHB,BAR HARBOR BANKSHARES,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,BLACKLINE,BL,"BLACKLINE, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CAMPING WORLD HOLDINGS A,CWH,"Camping World Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ENOVA INTERNATIONAL,ENVA,"Enova International, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,FB FINANCIAL,FBK,FB Financial Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,GREIF B,GEF,"GREIF, INC",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,INTERNATIONAL SEAWAYS,INSW,"International Seaways, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,LANTHEUS HOLDINGS,LNTH,"Lantheus Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,LAUREATE EDUCATION A,LAUR,"LAUREATE EDUCATION, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,LEMAITRE VASCULAR,LMAT,LEMAITRE VASCULAR INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,MAMMOTH ENERGY SERVICES,TUSK,"MAMMOTH ENERGY SERVICES, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,RYERSON HOLDING CORP,RYZ,Ryerson Holding Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,TUCOWS,TCX,Tucows Inc. - Common Stock,NasdaqTrader nasdaqlisted,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,UMH PROPERTIES,UMH,"UMH PROPERTIES, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,VALVOLINE,VVV,VALVOLINE INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,DHI GROUP,DHX,"DHI GROUP, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,MANNKIND CORP,MNKD,MANNKIND CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
TAIWAN,CONCRAFT HOLDING,4943,CONCRAFT,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,GENIUS ELECTR OPTICAL,3406,"Genius Electronic Optical Co.,Ltd.","Round8 Yahoo Finance search query `GENIUS ELECTR OPTICAL` matched `Genius Electronic Optical Co.,Ltd.`/3406.TW. Local refs if present: GSEO | 玉晶光 | 玉晶光電股份有限公司",0.9130,verified_tw_yahoo_round8,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,RUN LONG CONSTRUCTION CO,1808,RUN LONG,FinLab company_basic_info:英文簡稱,0.9281,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,TAIWAN UNION TECHNOLOGY,6274,Taiwan Union Technology Corporation,Round7 current-code discovery: Yahoo Finance search matched `Taiwan Union Technology Corporation`/6274.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: tuc | 台燿 | 台燿科技股份有限公司,1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,APELLIS PHARMACEUTICALS,APLS,"Apellis Pharmaceuticals, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,BYLINE BANCORP,BY,"BYLINE BANCORP, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CACTUS A,WHD,"Cactus, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CIVEO CORPORATION,CVEO,Civeo Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,DENALI THERAPEUTICS,DNLI,Denali Therapeutics Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,FATE THERAPEUTICS,FATE,FATE THERAPEUTICS INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,FRP HOLDINGS INC,FRPH,"FRP HOLDINGS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,GATES INDUSTRIAL,GTES,Gates Industrial Corp plc,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,INTREPID POTASH,IPI,"Intrepid Potash, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,KURA ONCOLOGY,KURA,"Kura Oncology, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,MERCHANTS BANCORP,MBIN,Merchants Bancorp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,NATIONAL VISION HOLDINGS,EYE,"National Vision Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,NINE ENERGY SERVICE,NINE,"Nine Energy Service, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,QUINSTREET,QNST,"QUINSTREET, INC",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,RHYTHM PHARMACEUTICALS,RYTM,"RHYTHM PHARMACEUTICALS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,TECHTARGET,TTGT,"TechTarget, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,TIDEWATER,TDW,TIDEWATER INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,UPLAND SOFTWARE,UPLD,"Upland Software, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,W&T OFFSHORE,WTI,W&T OFFSHORE INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,WILLSCOT A,WSC,WillScot Holdings Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CELLDEX THERAPEUTICS,CLDX,"Celldex Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CLEAN ENERGY FUELS,CLNE,Clean Energy Fuels Corp.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,IMPINJ,PI,IMPINJ INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,SENECA FOODS CORP A,SENEB,Seneca Foods Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
TAIWAN,CAREER TECHNOLOGY CO,6153,Career Tech.,FinLab company_basic_info:英文簡稱,0.9547,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,CHANG WAH TECHNOLOGY,8070,CHANG WAH,FinLab company_basic_info:英文簡稱,0.935,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,HSIN KUANG STEEL CO,2031,Hsin Kuang Steel Company Limited,Round7 current-code discovery: Yahoo Finance search matched `Hsin Kuang Steel Company Limited`/2031.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: Hkssteel | 新光鋼 | 新光鋼鐵股份有限公司,1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,MACHVISION,3563,MACHVISION,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,SWANCOR HOLDING CO,3708,Swancor,FinLab company_basic_info:英文簡稱,1.0,mapped_exact_normalized,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,TANVEX BIOPHARMA,6541,Tanvex,FinLab company_basic_info:英文簡稱,0.9275,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,UNITECH PRINTED CIRCUIT,2367,UNITECH,FinLab company_basic_info:英文簡稱,0.9204,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ACTRON TECHNOLOGY,8255,Actron Technology Corporation,Round7 current-code discovery: Yahoo Finance search matched `Actron Technology Corporation`/8255.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: ATC | 朋程 | 朋程科技股份有限公司,1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,IRON FORCE INDUSTRIAL,2228,"Iron Force Industrial Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Iron Force Industrial Co., Ltd.`/2228.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: IRF | 劍麟 | 劍麟股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,JOHNSON HEALTH TECH CO,1736,"Johnson Health Tech .Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Johnson Health Tech .Co., Ltd.`/1736.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: JHT | 喬山 | 喬山健康科技股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,LI CHENG ENTERPRISE,4426,LI CHENG,FinLab company_basic_info:英文簡稱,0.9321,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,LI PENG ENTERPRISE CO,1447,"Li Peng Enterprise Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Li Peng Enterprise Co., Ltd.`/1447.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: LP | 力鵬 | 力鵬企業股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,TAIWAN PCB TECHVEST CO,8213,"Taiwan Printed Circuit Board Techvest Co., Ltd. / 志超",Round8b Yahoo Finance search: Taiwan PCB Techvest -> 8213.TW.,0.98,verified_tw_yahoo_round8b,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,TAIWAN SURFACE MOUNTING,6278,Taiwan Surface Mounting Technology Corp.,Round7 official historical delisted source: TPEx EN deListed official delist_date=2010-08-24,1.0000,verified_tw_historical_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,TOUNG LOONG TEXTILE,4401,"Toung Loong Textile Mfg.Co.,Ltd.","Round7 current-code discovery: Yahoo Finance search matched `Toung Loong Textile Mfg.Co.,Ltd.`/4401.TWO; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: TLTM | 東隆興 | 東隆興業股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,ADT,ADT,ADT Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,APPFOLIO A,APPF,APPFOLIO INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,APPIAN A,APPN,APPIAN CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ARVINAS,ARVN,"ARVINAS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,AXSOME THERAPEUTICS,AXSM,"Axsome Therapeutics, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,BANDWIDTH A,BAND,Bandwidth Inc.,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,CARGURUS A,CARG,"CarGurus, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,DOMO B,DOMO,"DOMO, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,EVOLUS,EOLS,"Evolus, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,FLUENT,FLNT,"Fluent, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,GUARDANT HEALTH,GH,"Guardant Health, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,HAMILTON LANE A,HLNE,Hamilton Lane INC,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,KRYSTAL BIOTECH,KRYS,"Krystal Biotech, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,MAGNOLIA OIL & GAS A,MGY,Magnolia Oil & Gas Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,MALIBU BOATS A,MBUU,"MALIBU BOATS, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ORTHOPEDIATRICS,KIDS,ORTHOPEDIATRICS CORP,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,SCHNEIDER NATIONAL B,SNDR,"Schneider National, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,SCHOLAR ROCK HOLDING,SRRK,Scholar Rock Holding Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,STAR GROUP,STHO,Star Holdings,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,STITCH FIX A,SFIX,"Stitch Fix, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,TENABLE HOLDINGS,TENB,"Tenable Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,TWIST BIOSCIENCE,TWST,Twist Bioscience Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,UPWORK,UPWK,"UPWORK, INC",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,VERACYTE,VCYT,"VERACYTE, INC.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,VERRA MOBILITY A,VRRM,VERRA MOBILITY Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,VICTORY CAPITAL HOLDINGS,VCTR,"Victory Capital Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,VISHAY PRECISION GROUP,VPG,"Vishay Precision Group, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,YETI HOLDINGS,YETI,"YETI Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,BARNES & NOBLE EDUCATION,BNED,"Barnes & Noble Education, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,MAIDEN HOLDINGS,MHLA,"Maiden Holdings, Ltd.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,NCS MULTISTAGE HOLDINGS,NCSM,"NCS Multistage Holdings, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
TAIWAN,FUSHENG PRECISION,6670,"FuSheng Precision Co., Ltd.","Round7 current-code discovery: Yahoo Finance search matched `FuSheng Precision Co., Ltd.`/6670.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: FSP | 復盛應用 | 復盛應用科技股份有限公司",1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,NAN PAO RESINS CHEMICAL,4766,NAN PAO,FinLab company_basic_info:英文簡稱,0.9204,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,NEWMAX TECHNOLOGY CO,3630,NEWMAX,FinLab company_basic_info:英文簡稱,0.9253,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,UNION BANK OF TAIWAN,2838,Union Bank of Taiwan,Round7 current-code discovery: Yahoo Finance search matched `Union Bank of Taiwan`/2838.TW; code exists in TWSE/TPEx/FinLab Taiwan reference universe. Local refs: UBOT | 聯邦商業銀行股份有限公司 | 聯邦銀,1.0000,verified_tw_current_round7,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,CHUNG HSIN ELEC & MACH,1513,Chung-Hsin Electric & Machinery Mfg. Corp. / 中興電,Round8 Yahoo Finance query: Chung Hsin Electric Machinery -> 1513.TW,0.99,verified_tw_yahoo_google_round8,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,SENAO INTERNATIONAL CO,2450,SENAO,FinLab company_basic_info:英文簡稱,0.9163,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
TAIWAN,ZENG HSING INDUSTRIAL CO,1558,ZENG HSING,FinLab company_basic_info:英文簡稱,0.9376,verified_tw_reference_fuzzy,true,true,FinLab/TWSE/TPEx ticker reference universe,true
USA,ACM RESEARCH A,ACMR,"ACM Research, Inc.",SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
USA,ADAPTIVE BIOTECHNOLOGIES,ADPT,Adaptive Biotechnologies Corp,SEC company_tickers_exchange,1.0,mapped_exact_normalized,true,true,us_dayTradePortfolio Close union,true
