ticker,name,exchange,source,norm
4952,凌通科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
4952,凌通,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
4956,光鋐科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
4956,光鋐,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
4958,臻鼎科技控股股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
4958,臻鼎-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
4960,誠美材料科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
4960,誠美材,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
4961,天鈺科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
4961,天鈺,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
4967,十銓科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
4967,十銓,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
4968,立積電子股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
4968,立積,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
4976,佳凌科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
4976,佳凌,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
4977,眾達科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
4977,眾達-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
4989,李長榮科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
4989,榮科,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
4994,傳奇網路遊戲股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
4994,傳奇,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
4999,鑫禾科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
4999,鑫禾,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5007,三星科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5007,三星,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5203,訊連科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5203,訊連,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5215,科嘉(開曼)股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5215,科嘉-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
5222,全訊科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5222,全訊,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5225,東科控股股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5225,東科-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
5234,達興材料股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5234,達興材料,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5243,乙盛精密工業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5243,乙盛-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
5244,弘凱光電股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5244,弘凱,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5258,虹堡科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5258,虹堡,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5269,祥碩科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5269,祥碩,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5283,禾聯碩股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5283,禾聯碩,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5284,經寶精密控股股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5284,jpp-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,JPP KY
5285,界霖科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5285,界霖,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5288,開曼商豐祥控股股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5288,豐祥-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
5292,華懋科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5292,華懋,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5306,桂盟國際股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5306,桂盟,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5388,中磊電子股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5388,中磊,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5434,崇越科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5434,崇越,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5469,瀚宇博德股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5469,瀚宇博,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5471,松翰科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5471,松翰,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5484,慧友電子股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5484,慧友,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5515,建國工程股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5515,建國,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5519,隆大營建事業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5519,隆大,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5521,工信工程股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5521,工信,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5522,遠雄建設事業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5522,遠雄,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5525,順天建設股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5525,順天,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5531,鄉林建設事業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5531,鄉林,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5533,皇鼎建設開發股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5533,皇鼎,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5534,長虹建設股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5534,長虹,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5538,開曼東明控股股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5538,東明-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
5546,永固集團股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5546,永固-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
5607,遠雄自貿港投資控股股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5607,遠雄港,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5608,四維航業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5608,四維航,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5706,鳳凰國際旅行社股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5706,鳳凰,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5871,中租控股股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5871,中租-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
5876,上海商業儲蓄銀行股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5876,上海商銀,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5880,合作金庫金融控股股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5880,合庫金,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
5906,台南生活(開曼)股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
5906,台南-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
5907,Grand Ocean RetailGroupLimited,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,GRAND OCEAN RETAILGROUPLIMITED
5907,大洋-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
6005,群益金鼎證券股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6005,群益證,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6024,群益期貨股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6024,群益期,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6108,競國實業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6108,競國,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6112,邁達特數位股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6112,邁達特,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6115,鎰勝工業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6115,鎰勝,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6116,瀚宇彩晶股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6116,彩晶,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6117,迎廣科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6117,迎廣,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6120,達運精密工業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6120,達運,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6128,上福全球科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6128,上福,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6133,金橋科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6133,金橋,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6136,富爾特科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6136,富爾特,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6139,亞翔工程股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6139,亞翔,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6141,柏承科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6141,柏承,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6142,友勁科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6142,友勁,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6152,百一電子股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6152,百一,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6153,嘉聯益科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6153,嘉聯益,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6155,鈞寶電子工業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6155,鈞寶,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6164,華興電子工業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6164,華興,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6165,浪凡網路科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6165,浪凡,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6166,凌華科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6166,凌華,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6168,宏齊科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6168,宏齊,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6176,瑞儀光電股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6176,瑞儀,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6177,達麗建設事業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6177,達麗,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6183,關貿網路股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6183,關貿,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6184,大豐有線電視股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6184,大豐電,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6189,豐藝電子股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6189,豐藝,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6191,精成科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6191,精成科,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6192,巨路國際股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6192,巨路,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6196,帆宣系統科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6196,帆宣,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6197,佳必琪國際股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6197,佳必琪,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6201,亞弘電科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6201,亞弘電,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6202,盛群半導體股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6202,盛群,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6205,詮欣股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6205,詮欣,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6206,飛捷科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6206,飛捷,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6209,今國光學工業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6209,今國光,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6213,聯茂電子股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6213,聯茂,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6214,精誠資訊股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6214,精誠,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6215,和椿科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6215,和椿,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6216,居易科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6216,居易,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6224,聚鼎科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6224,聚鼎,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6225,天瀚科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6225,天瀚,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6226,光鼎電子股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6226,光鼎,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6230,尼得科超眾科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6230,尼得科超眾,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6235,華孚科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6235,華孚,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6239,力成科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6239,力成,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6243,迅杰科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6243,迅杰,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6257,矽格股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6257,矽格,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6269,台郡科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6269,台郡,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6271,同欣電子工業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6271,同欣電,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6272,驊陞科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6272,驊陞,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6277,宏正自動科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6277,宏正,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6278,台灣表面黏著科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6278,台表科,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6281,全國電子股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6281,全國電,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6282,康舒科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6282,康舒,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6283,淳安電子股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6283,淳安,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6285,啟碁科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6285,啟碁,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6405,悅城科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6405,悅城,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6409,旭隼科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6409,旭隼,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6412,群光電能科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6412,群電,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6414,樺漢科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6414,樺漢,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6415,矽力杰股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6415,矽力*-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
6416,瑞祺電通股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6416,瑞祺電通,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6426,統新光訊股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6426,統新,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6431,光麗生技控股股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6431,光麗-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
6438,迅得機械股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6438,迅得,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6442,光紅建聖股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6442,光聖,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6443,元晶太陽能科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6443,元晶,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6446,藥華醫藥股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6446,藥華藥,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6449,鈺邦科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6449,鈺邦,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6451,訊芯科技控股股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6451,訊芯-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
6456,GIS Holding Limited,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,GIS
6456,GIS-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,GIS KY
6464,台灣數位光訊科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6464,台數科,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6472,保瑞藥業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6472,保瑞,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6477,安集科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6477,安集,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6491,晶碩光學股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6491,晶碩,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6504,南六企業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6504,南六,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6505,台塑石化股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6505,台塑化,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6515,穎崴科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6515,穎崴,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6525,捷敏股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6525,捷敏-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
6526,達發科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6526,達發,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6531,愛普科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6531,愛普*,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6533,晶心科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6533,晶心科,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6534,正瀚生技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6534,正瀚-創,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6541,泰福生技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6541,泰福-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
6550,北極星藥業集團股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6550,北極星藥業-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
6552,易華電子股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6552,易華電,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6558,興能高科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6558,興能高,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6573,虹揚發展科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6573,虹揚-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
6579,研揚科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6579,研揚,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6581,台灣鋼聯股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6581,鋼聯,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6582,申豐特用應材股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6582,申豐,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6585,鼎基先進材料股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6585,鼎基,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6589,台康生技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6589,台康生技,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6591,動力科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6591,動力-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
6592,和潤企業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6592,和潤企業,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6598,Applied BioCode Corporation,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,APPLIED BIOCODE
6598,ABC-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,ABC KY
6605,帝寶工業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6605,帝寶,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6606,建德工業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6606,建德工業,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6614,資拓宏宇國際股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6614,資拓宏宇,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6625,必應創造股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6625,必應,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6641,基士德科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6641,基士德-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
6645,金萬林企業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6645,金萬林-創,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6655,科定企業股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6655,科定,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6657,華安醫學股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6657,華安,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6658,聯策科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6658,聯策,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6666,羅麗芬控股股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6666,羅麗芬-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
6668,中揚光電股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6668,中揚光,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6669,緯穎科技服務股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6669,緯穎,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6670,復盛應用科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6670,復盛應用,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,
6671,三能集團控股股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6671,三能-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
6672,騰輝電子國際集團股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
6672,騰輝電子-KY,TWSE,TWSE OpenAPI t187ap03_L:公司簡稱,KY
6674,鋐寶科技股份有限公司,TWSE,TWSE OpenAPI t187ap03_L:公司名稱,
